Job_ID,Job_Title,Company,Industry,Location,Experience_Years,Salary_INR,Employment_Type,Company_Size,Education_Required,Hiring_Urgency,Open_Positions,Applicant_Count,Skills,Posted_Date
AIJ100457,NLP Engineer,CloudMind,Telecom,Bangalore,1,3758716,Hybrid,Mid-size,PhD,Medium,1,326,"Deep Learning, NLP, SQL, Statistics, Tableau",2026-04-29
AIJ100458,AI Researcher,CloudMind,Finance,Bangalore,8,4647387,Hybrid,Enterprise,Master's,High,10,466,"Deep Learning, Excel, PyTorch, Statistics, TensorFlow",2026-04-09
AIJ100459,MLOps Engineer,TechNova,Logistics,Bangalore,6,674059,Onsite,Startup,Bachelor's,High,14,18,"Azure, Power BI, PyTorch, SQL, Tableau",2025-07-04
AIJ100460,Data Scientist,NextGen AI,EdTech,Hyderabad,12,727208,Onsite,Mid-size,Master's,Medium,7,232,"Deep Learning, Excel, NLP, PyTorch, Python",2025-06-19
AIJ100461,AI Engineer,NextGen AI,Healthcare,Noida,15,1332264,Onsite,Enterprise,Bachelor's,High,19,109,"Excel, Power BI, PyTorch, SQL, Statistics",2026-03-26
AIJ100462,AI Researcher,CloudMind,Logistics,Delhi,2,3894283,Hybrid,Startup,Master's,High,17,171,"Deep Learning, Machine Learning, NLP, PyTorch, Statistics",2025-11-01
AIJ100463,MLOps Engineer,DataSphere,EdTech,Noida,10,3041062,Onsite,Enterprise,PhD,Low,15,442,"Deep Learning, PyTorch, Python, Statistics, Tableau",2026-01-04
AIJ100464,Computer Vision Engineer,DataSphere,Healthcare,Bangalore,1,1707099,Onsite,Enterprise,Bachelor's,High,18,390,"AWS, Deep Learning, Machine Learning, SQL, Statistics",2026-01-29
AIJ100465,Data Analyst,CloudMind,Logistics,Delhi,3,2216921,Remote,Enterprise,PhD,Medium,1,348,"AWS, Deep Learning, LLMs, Machine Learning, TensorFlow",2025-12-26
AIJ100466,Prompt Engineer,DataSphere,Cybersecurity,Chennai,1,798860,Onsite,Startup,Master's,Low,9,395,"Azure, Deep Learning, Excel, PyTorch, SQL",2025-08-18
AIJ100467,Data Scientist,AIWorks,Healthcare,Remote,1,606265,Onsite,Mid-size,Bachelor's,Low,15,42,"Deep Learning, Machine Learning, Python, SQL, Tableau",2025-10-02
AIJ100468,AI Engineer,TechNova,Logistics,Noida,5,3928526,Hybrid,Enterprise,PhD,High,11,229,"AWS, Azure, LLMs, NLP, SQL",2026-01-15
AIJ100469,Data Scientist,DataSphere,Cybersecurity,Bangalore,11,3822790,Onsite,Enterprise,Master's,High,7,254,"AWS, Azure, Machine Learning, SQL, Statistics",2026-03-24
AIJ100470,Data Scientist,InnoTech,EdTech,Ahmedabad,10,3491650,Remote,Startup,PhD,Medium,1,29,"PyTorch, Python, SQL, Statistics, TensorFlow",2025-10-12
AIJ100471,Data Scientist,CloudMind,EdTech,Pune,3,3936555,Remote,Mid-size,Bachelor's,Low,13,99,"Azure, Excel, Machine Learning, NLP, Power BI",2025-06-19
AIJ100472,MLOps Engineer,AIWorks,Cybersecurity,Kolkata,11,2773563,Remote,Enterprise,Master's,High,7,273,"AWS, Deep Learning, PyTorch, Statistics, TensorFlow",2025-08-03
AIJ100473,LLM Engineer,InnoTech,Retail,Remote,0,4041329,Onsite,Enterprise,Bachelor's,High,2,477,"AWS, Azure, SQL, Tableau, TensorFlow",2025-09-22
AIJ100474,AI Researcher,NextGen AI,Retail,Remote,6,2310110,Remote,Startup,PhD,Low,16,26,"AWS, Deep Learning, Excel, PyTorch, Statistics",2026-05-27
AIJ100475,AI Researcher,QuantEdge,SaaS,Hyderabad,10,1295644,Remote,Mid-size,PhD,Low,3,500,"AWS, Azure, Machine Learning, SQL, Tableau",2025-11-13
AIJ100476,AI Researcher,TechNova,EdTech,Mumbai,15,2429133,Onsite,Enterprise,PhD,Low,1,412,"AWS, Deep Learning, Excel, LLMs, Machine Learning",2025-12-09
AIJ100477,NLP Engineer,Insight Labs,Healthcare,Hyderabad,13,4940204,Hybrid,Startup,Bachelor's,Medium,1,134,"Azure, Deep Learning, Python, Tableau, TensorFlow",2025-11-12
AIJ100478,Machine Learning Engineer,NextGen AI,Logistics,Hyderabad,1,1092525,Remote,Startup,Master's,High,3,107,"AWS, Excel, LLMs, Statistics, TensorFlow",2026-04-23
AIJ100479,AI Researcher,TechNova,Logistics,Mumbai,8,1456658,Hybrid,Startup,Master's,Low,9,149,"Azure, Deep Learning, LLMs, Power BI, PyTorch",2026-03-30
AIJ100480,MLOps Engineer,QuantEdge,Finance,Noida,3,881485,Hybrid,Mid-size,PhD,Medium,2,92,"Deep Learning, Excel, LLMs, NLP, Statistics",2025-08-06
AIJ100481,MLOps Engineer,InnoTech,Cybersecurity,Noida,9,1031644,Remote,Startup,Master's,Low,19,433,"Azure, Excel, PyTorch, Tableau, TensorFlow",2026-02-09
AIJ100482,NLP Engineer,QuantEdge,Logistics,Chennai,15,3024691,Onsite,Mid-size,Bachelor's,Low,20,368,"Deep Learning, LLMs, Machine Learning, SQL, Tableau",2025-12-28
AIJ100483,NLP Engineer,InnoTech,Cybersecurity,Bangalore,7,769690,Hybrid,Mid-size,Master's,Medium,9,464,"Azure, Excel, LLMs, Statistics, TensorFlow",2026-05-04
AIJ100484,Data Analyst,CloudMind,EdTech,Chennai,0,2974915,Onsite,Mid-size,PhD,Low,2,322,"Deep Learning, Machine Learning, Statistics, Tableau, TensorFlow",2025-07-03
AIJ100485,Data Analyst,NextGen AI,Retail,Pune,15,2915332,Remote,Startup,Master's,Medium,11,228,"Deep Learning, Power BI, PyTorch, SQL, TensorFlow",2026-01-08
AIJ100486,Prompt Engineer,Insight Labs,EdTech,Pune,6,2192136,Onsite,Startup,PhD,Low,18,208,"AWS, Excel, Power BI, Statistics, Tableau",2025-08-19
AIJ100487,LLM Engineer,Insight Labs,Telecom,Chennai,8,4469525,Hybrid,Enterprise,PhD,High,18,94,"Azure, Machine Learning, NLP, PyTorch, Python",2026-01-04
AIJ100488,AI Researcher,Insight Labs,Healthcare,Remote,11,3490869,Hybrid,Startup,Master's,High,8,377,"LLMs, Machine Learning, Python, Statistics, Tableau",2026-04-05
AIJ100489,Data Scientist,Insight Labs,EdTech,Bangalore,14,4420511,Onsite,Startup,Bachelor's,Low,4,469,"AWS, Deep Learning, NLP, PyTorch, Python",2025-11-16
AIJ100490,NLP Engineer,CloudMind,Logistics,Pune,4,2776084,Onsite,Mid-size,Bachelor's,Medium,2,489,"AWS, Deep Learning, PyTorch, Python, TensorFlow",2025-12-23
AIJ100491,AI Researcher,CloudMind,EdTech,Hyderabad,9,2136809,Onsite,Mid-size,PhD,High,2,47,"Excel, PyTorch, Python, Statistics, Tableau",2025-10-22
AIJ100492,AI Researcher,QuantEdge,Cybersecurity,Pune,15,801179,Hybrid,Enterprise,Master's,Low,11,298,"Deep Learning, LLMs, Machine Learning, PyTorch, Statistics",2026-05-21
AIJ100493,LLM Engineer,InnoTech,Cybersecurity,Bangalore,13,1723628,Hybrid,Enterprise,Master's,Low,6,232,"Azure, Deep Learning, Excel, NLP, SQL",2026-04-21
AIJ100494,Machine Learning Engineer,Insight Labs,Healthcare,Remote,9,719353,Onsite,Enterprise,Bachelor's,Medium,15,415,"AWS, LLMs, NLP, Tableau, TensorFlow",2025-07-13
AIJ100495,AI Engineer,TechNova,SaaS,Delhi,13,1426736,Onsite,Mid-size,Bachelor's,High,5,55,"AWS, Deep Learning, Excel, NLP, TensorFlow",2025-06-26
AIJ100496,Machine Learning Engineer,InnoTech,Cybersecurity,Delhi,5,2621578,Remote,Mid-size,PhD,High,8,431,"AWS, Excel, LLMs, PyTorch, SQL",2025-12-23
AIJ100497,Computer Vision Engineer,QuantEdge,Cybersecurity,Noida,13,1334118,Hybrid,Enterprise,Master's,Low,1,325,"Deep Learning, Excel, Machine Learning, Statistics, TensorFlow",2025-10-02
AIJ100498,LLM Engineer,QuantEdge,Telecom,Bangalore,13,1142892,Onsite,Enterprise,PhD,Low,7,299,"Azure, Deep Learning, Excel, SQL, Statistics",2025-06-22
AIJ100499,AI Engineer,CloudMind,Telecom,Delhi,15,3354258,Onsite,Enterprise,PhD,High,7,168,"Excel, NLP, Power BI, Tableau, TensorFlow",2026-02-12
AIJ100500,Prompt Engineer,InnoTech,SaaS,Mumbai,6,2454221,Onsite,Mid-size,Bachelor's,High,2,324,"Deep Learning, Excel, Statistics, Tableau, TensorFlow",2025-08-07
AIJ100501,Computer Vision Engineer,TechNova,Retail,Ahmedabad,9,3854179,Hybrid,Mid-size,PhD,Low,9,131,"AWS, LLMs, Machine Learning, Power BI, TensorFlow",2026-01-31
AIJ100502,Data Scientist,Insight Labs,Healthcare,Chennai,14,4949605,Remote,Mid-size,Master's,Medium,12,143,"Excel, LLMs, Machine Learning, NLP, SQL",2025-07-16
AIJ100503,Data Scientist,InnoTech,Telecom,Mumbai,12,813238,Remote,Mid-size,Bachelor's,Low,13,162,"AWS, NLP, Power BI, PyTorch, Statistics",2026-02-26
AIJ100504,MLOps Engineer,InnoTech,Finance,Hyderabad,11,3893717,Hybrid,Enterprise,Bachelor's,High,17,88,"LLMs, PyTorch, Python, Statistics, TensorFlow",2026-04-12
AIJ100505,LLM Engineer,Insight Labs,Healthcare,Delhi,5,1096287,Hybrid,Enterprise,PhD,Low,7,111,"Machine Learning, Power BI, PyTorch, Python, SQL",2026-03-28
AIJ100506,AI Researcher,NextGen AI,Finance,Kolkata,8,4291824,Remote,Enterprise,Master's,High,9,331,"Excel, LLMs, NLP, Statistics, TensorFlow",2026-04-29
AIJ100507,LLM Engineer,QuantEdge,Telecom,Remote,2,1606070,Onsite,Enterprise,Bachelor's,Medium,19,415,"LLMs, Machine Learning, PyTorch, Statistics, TensorFlow",2026-01-21
AIJ100508,AI Engineer,TechNova,Finance,Pune,0,682944,Onsite,Enterprise,Master's,High,7,213,"Azure, Deep Learning, Machine Learning, NLP, Tableau",2025-10-10
AIJ100509,Machine Learning Engineer,DataSphere,Logistics,Hyderabad,15,1354487,Remote,Startup,Bachelor's,Low,8,283,"Azure, Deep Learning, Machine Learning, Power BI, TensorFlow",2025-08-16
AIJ100510,Data Analyst,QuantEdge,Healthcare,Ahmedabad,0,3654714,Remote,Enterprise,Master's,Medium,11,420,"AWS, Deep Learning, PyTorch, Python, Statistics",2026-02-06
AIJ100511,LLM Engineer,NextGen AI,Finance,Delhi,9,1444899,Remote,Startup,PhD,Medium,7,328,"AWS, Deep Learning, Power BI, PyTorch, Statistics",2026-06-01
AIJ100512,Data Scientist,DataSphere,Telecom,Ahmedabad,0,4122618,Hybrid,Enterprise,PhD,High,7,338,"Excel, LLMs, Power BI, Statistics, Tableau",2026-02-06
AIJ100513,Data Analyst,DataSphere,Retail,Noida,13,1878665,Remote,Enterprise,PhD,Medium,18,283,"Deep Learning, Excel, PyTorch, Statistics, TensorFlow",2025-07-18
AIJ100514,Prompt Engineer,QuantEdge,Healthcare,Kolkata,3,1602033,Hybrid,Startup,Master's,Medium,15,22,"Excel, PyTorch, Python, SQL, Tableau",2025-06-26
AIJ100515,AI Researcher,InnoTech,Healthcare,Remote,12,1287198,Onsite,Startup,PhD,High,16,457,"Deep Learning, NLP, PyTorch, Statistics, TensorFlow",2025-08-05
AIJ100516,NLP Engineer,CloudMind,Finance,Hyderabad,10,4141435,Hybrid,Mid-size,Bachelor's,Low,10,370,"AWS, Excel, PyTorch, Python, Statistics",2026-03-31
AIJ100517,Data Analyst,QuantEdge,Finance,Kolkata,12,3724882,Remote,Startup,Master's,Medium,5,334,"Machine Learning, NLP, SQL, Statistics, Tableau",2025-07-30
AIJ100518,AI Researcher,NextGen AI,SaaS,Chennai,3,3534255,Hybrid,Mid-size,PhD,Medium,3,232,"LLMs, Machine Learning, SQL, Statistics, TensorFlow",2026-02-23
AIJ100519,AI Researcher,QuantEdge,Logistics,Pune,4,4943433,Onsite,Startup,Bachelor's,High,1,351,"LLMs, Power BI, Python, Statistics, TensorFlow",2026-01-10
AIJ100520,MLOps Engineer,InnoTech,Telecom,Ahmedabad,7,2928238,Hybrid,Enterprise,PhD,Medium,17,326,"Deep Learning, LLMs, Machine Learning, SQL, Statistics",2025-10-22
AIJ100521,NLP Engineer,TechNova,Logistics,Ahmedabad,12,522611,Hybrid,Startup,Master's,High,3,412,"Azure, Deep Learning, LLMs, Python, SQL",2025-11-11
AIJ100522,LLM Engineer,TechNova,Cybersecurity,Bangalore,7,2041488,Onsite,Startup,Master's,Medium,11,457,"AWS, Deep Learning, PyTorch, SQL, Statistics",2025-09-15
AIJ100523,LLM Engineer,CloudMind,Retail,Hyderabad,1,2478628,Onsite,Enterprise,Bachelor's,Low,12,186,"AWS, Azure, Deep Learning, LLMs, Python",2025-11-08
AIJ100524,LLM Engineer,DataSphere,Retail,Chennai,5,2688850,Onsite,Mid-size,Bachelor's,High,16,445,"AWS, Deep Learning, Excel, SQL, TensorFlow",2025-08-17
AIJ100525,Computer Vision Engineer,AIWorks,EdTech,Kolkata,12,3366562,Hybrid,Startup,Master's,Medium,9,367,"Excel, LLMs, Python, SQL, Statistics",2025-12-21
AIJ100526,LLM Engineer,AIWorks,Retail,Chennai,10,4718428,Hybrid,Mid-size,Master's,Low,13,439,"AWS, LLMs, SQL, Tableau, TensorFlow",2026-02-07
AIJ100527,Data Scientist,InnoTech,Healthcare,Delhi,15,2895209,Remote,Mid-size,PhD,Low,1,129,"AWS, Excel, LLMs, Power BI, SQL",2025-12-28
AIJ100528,Data Analyst,Insight Labs,Telecom,Remote,5,1880420,Onsite,Startup,Bachelor's,Low,20,289,"AWS, Excel, LLMs, Python, Tableau",2026-06-07
AIJ100529,Prompt Engineer,AIWorks,Healthcare,Ahmedabad,15,4848647,Remote,Mid-size,PhD,Low,17,72,"LLMs, Machine Learning, Power BI, Tableau, TensorFlow",2026-05-14
AIJ100530,Prompt Engineer,AIWorks,Logistics,Delhi,11,4977912,Hybrid,Enterprise,PhD,Medium,20,124,"LLMs, PyTorch, Python, SQL, TensorFlow",2026-05-01
AIJ100531,AI Engineer,AIWorks,Finance,Bangalore,12,2850997,Remote,Enterprise,Master's,High,6,19,"Excel, NLP, Power BI, Python, SQL",2026-01-17
AIJ100532,AI Researcher,CloudMind,Cybersecurity,Hyderabad,5,1445268,Onsite,Startup,Bachelor's,Low,1,415,"AWS, Excel, Machine Learning, Python, TensorFlow",2025-08-02
AIJ100533,Prompt Engineer,DataSphere,SaaS,Chennai,2,731333,Hybrid,Mid-size,PhD,High,12,358,"Azure, NLP, Power BI, Statistics, Tableau",2026-03-14
AIJ100534,Computer Vision Engineer,TechNova,Telecom,Delhi,2,3981695,Hybrid,Enterprise,Master's,Low,2,355,"Deep Learning, Machine Learning, NLP, Power BI, SQL",2026-05-21
AIJ100535,MLOps Engineer,DataSphere,Telecom,Ahmedabad,7,3545934,Onsite,Startup,Master's,Low,14,387,"Azure, Deep Learning, Machine Learning, SQL, Tableau",2026-01-16
AIJ100536,Prompt Engineer,QuantEdge,SaaS,Hyderabad,8,3744693,Onsite,Startup,PhD,High,14,41,"Azure, Python, Statistics, Tableau, TensorFlow",2025-11-23
AIJ100537,AI Engineer,InnoTech,Cybersecurity,Pune,7,896551,Remote,Enterprise,Master's,Medium,18,464,"Power BI, PyTorch, Statistics, Tableau, TensorFlow",2026-02-05
AIJ100538,LLM Engineer,CloudMind,Finance,Mumbai,13,3015584,Remote,Startup,PhD,High,8,414,"Deep Learning, Power BI, Python, SQL, TensorFlow",2026-01-25
AIJ100539,AI Researcher,AIWorks,Logistics,Chennai,12,2510044,Remote,Mid-size,Bachelor's,High,10,24,"LLMs, Machine Learning, NLP, Power BI, Tableau",2026-04-09
AIJ100540,LLM Engineer,AIWorks,Logistics,Chennai,4,1071022,Remote,Mid-size,Master's,High,8,183,"AWS, Azure, Deep Learning, NLP, Statistics",2025-12-02
AIJ100541,Computer Vision Engineer,QuantEdge,Telecom,Chennai,8,828740,Remote,Enterprise,Bachelor's,High,5,441,"Deep Learning, LLMs, NLP, SQL, Statistics",2025-10-24
AIJ100542,AI Researcher,DataSphere,Telecom,Kolkata,3,4607098,Onsite,Startup,PhD,Low,13,243,"AWS, Deep Learning, LLMs, NLP, SQL",2026-04-01
AIJ100543,Data Scientist,CloudMind,Cybersecurity,Noida,0,2214658,Remote,Mid-size,PhD,Medium,14,445,"Deep Learning, Machine Learning, Power BI, Python, TensorFlow",2025-11-27
AIJ100544,Computer Vision Engineer,Insight Labs,SaaS,Pune,15,3335906,Onsite,Enterprise,Master's,Medium,13,486,"Excel, LLMs, NLP, Power BI, Python",2026-02-02
AIJ100545,Prompt Engineer,InnoTech,Finance,Delhi,8,645463,Remote,Enterprise,Bachelor's,Medium,1,431,"AWS, Azure, Deep Learning, LLMs, Statistics",2025-09-22
AIJ100546,AI Engineer,Insight Labs,SaaS,Kolkata,13,908797,Onsite,Mid-size,PhD,Low,17,18,"LLMs, Power BI, PyTorch, Statistics, TensorFlow",2025-12-24
AIJ100547,Data Scientist,CloudMind,Retail,Mumbai,7,4800333,Hybrid,Mid-size,PhD,Low,11,211,"AWS, LLMs, NLP, PyTorch, TensorFlow",2026-01-02
AIJ100548,Data Analyst,DataSphere,Finance,Delhi,12,1188141,Hybrid,Enterprise,Master's,High,17,13,"AWS, LLMs, Power BI, PyTorch, TensorFlow",2026-01-11
AIJ100549,LLM Engineer,TechNova,Finance,Bangalore,3,4091779,Hybrid,Mid-size,PhD,Low,14,187,"Excel, NLP, Power BI, PyTorch, SQL",2026-03-24
AIJ100550,MLOps Engineer,Insight Labs,EdTech,Pune,12,3735683,Onsite,Startup,Master's,Medium,2,429,"Azure, Deep Learning, Excel, NLP, Tableau",2025-10-12
AIJ100551,Machine Learning Engineer,CloudMind,Cybersecurity,Hyderabad,8,3007241,Hybrid,Enterprise,Bachelor's,High,14,250,"AWS, Machine Learning, Python, Tableau, TensorFlow",2025-08-11
AIJ100552,Data Analyst,DataSphere,Cybersecurity,Hyderabad,5,4141451,Remote,Mid-size,PhD,Medium,4,379,"AWS, Power BI, SQL, Statistics, TensorFlow",2025-10-25
AIJ100553,Prompt Engineer,InnoTech,Logistics,Mumbai,15,4857266,Onsite,Startup,PhD,Medium,4,135,"Excel, Power BI, Python, SQL, Statistics",2026-01-10
AIJ100554,Prompt Engineer,TechNova,Telecom,Mumbai,6,3898549,Hybrid,Startup,Bachelor's,High,5,408,"AWS, NLP, Power BI, Statistics, TensorFlow",2025-12-07
AIJ100555,AI Researcher,Insight Labs,Logistics,Remote,2,882771,Hybrid,Mid-size,Master's,High,1,310,"AWS, Azure, Python, SQL, TensorFlow",2025-10-24
AIJ100556,Prompt Engineer,QuantEdge,SaaS,Bangalore,14,4841341,Onsite,Mid-size,Bachelor's,Medium,17,293,"PyTorch, SQL, Statistics, Tableau, TensorFlow",2025-11-11
AIJ100557,AI Engineer,InnoTech,Telecom,Mumbai,5,661296,Onsite,Enterprise,PhD,Medium,18,196,"Excel, NLP, PyTorch, Python, Statistics",2025-08-14
AIJ100558,AI Engineer,NextGen AI,Healthcare,Bangalore,8,2039692,Hybrid,Enterprise,Bachelor's,Medium,9,215,"Deep Learning, LLMs, Machine Learning, SQL, Statistics",2025-07-19
AIJ100559,MLOps Engineer,DataSphere,Cybersecurity,Hyderabad,5,858271,Onsite,Startup,Master's,Medium,12,182,"Azure, Excel, NLP, PyTorch, SQL",2026-02-05
AIJ100560,LLM Engineer,DataSphere,Logistics,Remote,8,4989117,Hybrid,Mid-size,Master's,Low,12,237,"Azure, NLP, PyTorch, Tableau, TensorFlow",2025-07-07
AIJ100561,Data Scientist,DataSphere,Telecom,Kolkata,0,4481255,Hybrid,Startup,Master's,Medium,13,288,"AWS, Azure, Deep Learning, Power BI, SQL",2026-01-06
AIJ100562,MLOps Engineer,InnoTech,Healthcare,Pune,0,3403303,Hybrid,Startup,Bachelor's,Low,10,425,"AWS, LLMs, NLP, SQL, TensorFlow",2026-06-01
AIJ100563,LLM Engineer,CloudMind,Healthcare,Pune,1,2136817,Onsite,Mid-size,Bachelor's,High,16,466,"AWS, Azure, Excel, NLP, Power BI",2025-12-12
AIJ100564,Computer Vision Engineer,TechNova,Cybersecurity,Noida,10,3365511,Onsite,Enterprise,PhD,High,12,173,"Deep Learning, Excel, Power BI, Statistics, TensorFlow",2026-02-26
AIJ100565,LLM Engineer,QuantEdge,Cybersecurity,Chennai,15,2849547,Remote,Startup,Bachelor's,Low,13,226,"Excel, LLMs, NLP, SQL, Statistics",2026-03-16
AIJ100566,MLOps Engineer,AIWorks,Logistics,Mumbai,0,2763407,Remote,Mid-size,Master's,Medium,11,204,"LLMs, Machine Learning, Power BI, Python, Statistics",2025-12-06
AIJ100567,Computer Vision Engineer,CloudMind,Finance,Ahmedabad,10,4704014,Remote,Enterprise,PhD,High,17,458,"Deep Learning, PyTorch, Python, Statistics, Tableau",2025-12-19
AIJ100568,LLM Engineer,CloudMind,Healthcare,Remote,6,985303,Hybrid,Startup,Master's,Medium,17,292,"Azure, Deep Learning, Machine Learning, PyTorch, Tableau",2025-09-03
AIJ100569,NLP Engineer,InnoTech,Logistics,Hyderabad,2,3742362,Hybrid,Startup,Bachelor's,Medium,4,78,"Power BI, SQL, Statistics, Tableau, TensorFlow",2026-01-25
AIJ100570,LLM Engineer,DataSphere,Telecom,Hyderabad,15,3732994,Onsite,Enterprise,Master's,High,15,495,"Deep Learning, Excel, Machine Learning, NLP, Power BI",2025-12-19
AIJ100571,LLM Engineer,Insight Labs,Cybersecurity,Pune,13,2070220,Onsite,Enterprise,Master's,Low,6,128,"LLMs, Power BI, Python, SQL, Statistics",2025-10-11
AIJ100572,MLOps Engineer,NextGen AI,EdTech,Pune,9,2966469,Hybrid,Enterprise,Master's,Low,19,205,"Azure, Machine Learning, Power BI, Statistics, TensorFlow",2026-05-19
AIJ100573,Machine Learning Engineer,TechNova,Telecom,Remote,0,4982065,Hybrid,Enterprise,PhD,Medium,16,388,"Azure, Deep Learning, Python, Statistics, Tableau",2026-01-27
AIJ100574,Prompt Engineer,TechNova,Finance,Delhi,7,1127608,Remote,Mid-size,Bachelor's,Medium,3,305,"Azure, Deep Learning, Excel, LLMs, Python",2025-11-09
AIJ100575,NLP Engineer,DataSphere,Retail,Ahmedabad,10,1875249,Onsite,Enterprise,Master's,Low,20,332,"Deep Learning, NLP, Python, SQL, TensorFlow",2026-05-06
AIJ100576,Computer Vision Engineer,CloudMind,Healthcare,Bangalore,10,2883758,Remote,Startup,Master's,High,20,449,"AWS, Deep Learning, LLMs, SQL, Statistics",2026-03-16
AIJ100577,Data Scientist,Insight Labs,Cybersecurity,Chennai,10,2463830,Remote,Startup,Bachelor's,High,11,199,"Deep Learning, Power BI, PyTorch, Python, Statistics",2026-05-31
AIJ100578,Data Analyst,TechNova,Retail,Ahmedabad,1,3961196,Onsite,Mid-size,Bachelor's,Low,12,369,"Deep Learning, Machine Learning, NLP, Power BI, Python",2025-10-12
AIJ100579,LLM Engineer,QuantEdge,SaaS,Delhi,5,3553938,Hybrid,Mid-size,Master's,High,8,187,"Deep Learning, Excel, LLMs, SQL, TensorFlow",2025-12-03
AIJ100580,MLOps Engineer,AIWorks,Finance,Remote,9,1468422,Hybrid,Mid-size,Bachelor's,Medium,15,155,"LLMs, Machine Learning, Power BI, SQL, TensorFlow",2025-09-04
AIJ100581,Data Analyst,Insight Labs,Logistics,Mumbai,9,1478933,Hybrid,Enterprise,PhD,High,2,295,"Excel, NLP, PyTorch, Statistics, Tableau",2026-03-04
AIJ100582,Computer Vision Engineer,QuantEdge,Cybersecurity,Pune,13,4111558,Remote,Startup,Bachelor's,High,1,100,"AWS, Azure, Excel, LLMs, Python",2026-04-13
AIJ100583,Data Scientist,NextGen AI,Logistics,Bangalore,14,1048452,Hybrid,Startup,PhD,High,8,261,"Deep Learning, Power BI, Statistics, Tableau, TensorFlow",2026-02-18
AIJ100584,AI Engineer,NextGen AI,Logistics,Pune,3,563139,Hybrid,Startup,Master's,Low,11,207,"LLMs, Machine Learning, Python, Statistics, TensorFlow",2026-02-25
AIJ100585,Computer Vision Engineer,DataSphere,EdTech,Remote,7,1208682,Hybrid,Enterprise,PhD,Medium,4,307,"Excel, LLMs, NLP, Power BI, Statistics",2025-08-02
AIJ100586,Computer Vision Engineer,TechNova,Healthcare,Remote,13,2458406,Onsite,Mid-size,Master's,High,14,53,"Deep Learning, Power BI, PyTorch, Python, Tableau",2026-05-17
AIJ100587,LLM Engineer,CloudMind,Finance,Noida,11,2347490,Onsite,Mid-size,Bachelor's,Low,3,51,"AWS, NLP, PyTorch, Statistics, TensorFlow",2025-08-01
AIJ100588,NLP Engineer,DataSphere,Logistics,Noida,11,919434,Hybrid,Mid-size,PhD,High,1,324,"Azure, Deep Learning, Machine Learning, Python, SQL",2026-04-01
AIJ100589,Data Analyst,QuantEdge,SaaS,Kolkata,11,4664738,Remote,Mid-size,PhD,Low,15,432,"AWS, Deep Learning, LLMs, Power BI, PyTorch",2025-08-11
AIJ100590,AI Researcher,QuantEdge,Logistics,Hyderabad,14,3906902,Remote,Enterprise,Master's,Low,6,38,"AWS, Azure, Deep Learning, Python, Tableau",2026-02-16
AIJ100591,AI Engineer,QuantEdge,Logistics,Chennai,6,515712,Hybrid,Mid-size,Bachelor's,High,4,300,"Azure, LLMs, SQL, Tableau, TensorFlow",2026-03-09
AIJ100592,AI Researcher,TechNova,Retail,Remote,4,3524933,Hybrid,Startup,PhD,Medium,3,273,"Azure, Excel, NLP, Power BI, Statistics",2025-08-15
AIJ100593,Data Scientist,TechNova,Healthcare,Ahmedabad,0,1029053,Hybrid,Startup,Bachelor's,Low,15,231,"AWS, Deep Learning, Machine Learning, NLP, Tableau",2025-12-31
AIJ100594,Computer Vision Engineer,NextGen AI,Logistics,Ahmedabad,4,3616633,Remote,Startup,PhD,High,12,313,"Azure, Excel, Machine Learning, NLP, Power BI",2025-09-09
AIJ100595,Machine Learning Engineer,AIWorks,Logistics,Chennai,0,4386321,Hybrid,Enterprise,Master's,Medium,18,65,"AWS, Azure, Excel, Power BI, Tableau",2026-05-24
AIJ100596,NLP Engineer,Insight Labs,Telecom,Remote,7,3295493,Remote,Enterprise,PhD,Medium,8,31,"LLMs, PyTorch, SQL, Statistics, Tableau",2025-08-16
